gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,IsNewCustomer,IsLongTermCustomer,AvgMonthlyCharge,TotalServices
0,0,0,1,10.0,1,2,2,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,40.89,3
0,0,0,0,29.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,69.92,0
1,0,0,1,13.0,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,114.145,1
1,0,0,0,24.0,1,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,114.145,1
0,0,0,0,33.0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,46.870000000000005,1
0,0,0,0,9.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,55.28,1
0,1,1,0,37.0,1,1,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,63.99,3
1,0,0,1,30.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40.28,1
0,0,0,1,30.0,1,1,2,0,0,1,0,1,0,2,1,0,0,0,1,0,0,0,46.26,3
1,0,1,0,23.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,34.03,0
0,0,0,0,20.0,1,2,2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,40.58,3
0,0,0,0,45.0,1,2,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,41.870000000000005,1
1,0,0,0,9.0,1,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,23.22,2
1,0,0,0,10.0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,37.99,1
0,0,0,0,17.0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,56.9,4
0,1,1,0,2.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,44.12,1
1,0,1,0,44.0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,40.74,1
0,0,1,1,21.0,1,1,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,42.24,2
0,0,0,0,7.0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,114.145,4
0,0,0,0,1.0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,48.5,0
0,0,0,1,15.0,1,1,2,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,30.21,3
0,0,0,1,47.0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,38.55,1
0,0,0,1,12.0,1,2,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,69.74,2
1,0,0,1,12.0,1,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,107.23,1
1,1,0,1,5.0,1,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,31.77,4
1,0,1,0,69.0,1,1,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1,66.11999999999999,2
1,0,0,0,23.0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,67.4,1
1,0,0,1,24.0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,30.540000000000003,2
0,0,1,0,8.0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,29.44,1
1,0,1,0,62.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,32.68,1
1,0,0,0,22.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,42.88,1
0,0,0,0,21.0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,27.9,3
1,0,1,0,21.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27.86,1
0,0,1,0,8.0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,33.0,0
1,0,0,0,2.0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,23.96,1
0,0,0,0,42.0,1,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,36.3,3
0,1,0,0,14.0,1,1,2,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,102.3,2
0,0,1,1,24.0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27.27,2
1,1,1,0,20.0,1,1,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,42.81,2
1,1,0,1,47.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,26.56,1
1,0,0,0,8.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,20.78,1
0,1,0,1,38.0,1,2,2,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,45.31,3
0,1,1,0,22.0,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,18.27,3
1,1,1,1,42.0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,33.59,1
1,0,0,1,17.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,21.83,1
0,0,1,0,64.0,1,1,2,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,39.98,2
1,0,1,0,9.0,1,2,2,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,42.85,2
0,1,1,0,43.0,1,2,2,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,31.21,3
0,0,0,1,27.0,1,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,42.85,4
1,1,0,1,28.0,1,2,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,30.14,1
0,0,0,0,20.0,1,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,48.17,2
0,0,0,1,8.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,78.5,1
0,1,1,1,34.0,1,2,2,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,33.42,3
0,0,0,0,16.0,1,2,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,89.49,3
0,1,1,1,6.0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,74.64999999999999,1
1,1,0,1,2.0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,34.48,2
0,0,0,0,29.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,78.53999999999999,1
0,0,0,0,2.0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,50.99,1
0,0,1,1,3.0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,108.1,1
1,0,1,1,6.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,38.73,1
1,0,0,0,8.0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,60.14,5
0,0,0,0,36.0,1,2,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,23.95,1
0,0,0,0,27.0,1,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,33.01,2
1,1,1,0,7.0,1,2,2,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,46.88,2
1,1,0,0,38.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,40.85,1
1,0,0,0,5.0,1,1,2,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,44.5,2
1,0,0,0,6.0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,20.84,0
0,0,0,1,13.0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19.52,1
0,0,0,0,17.0,1,2,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,29.77,2
0,0,0,1,12.0,1,2,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,35.71,2
0,0,0,0,45.0,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,22.44,1
1,0,0,0,20.0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,82.59,1
1,0,1,0,23.0,1,2,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,66.7,2
0,0,1,0,10.0,1,2,2,1,0,0,0,1,1,2,1,0,1,0,0,0,0,0,109.73,4
0,0,1,0,19.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,49.03,1
1,0,1,0,43.0,1,1,2,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,40.98,4
1,0,1,1,4.0,1,2,1,0,0,0,0,0,0,2,1,1,1,0,0,0,1,0,23.57,1
1,1,1,0,6.0,0,0,2,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,50.22,3
1,0,0,0,44.0,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,23.520000000000003,1
0,1,0,1,18.0,1,1,1,0,1,0,1,0,0,2,1,0,0,1,0,0,0,0,33.66,3
0,1,1,0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,45.18,1
1,0,0,0,7.0,1,2,2,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,28.95,3
0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26.32,1
1,0,0,0,19.0,1,2,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,89.64,2
1,0,0,0,21.0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,54.02,2
0,0,0,0,6.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,79.83,1
1,0,0,0,1.0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,83.37,2
1,0,1,0,9.0,1,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,22.74,2
0,0,0,1,39.0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,20.97,1
1,0,0,1,16.0,1,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,49.5,3
0,1,0,0,44.0,1,1,2,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,47.22,3
1,0,1,0,8.0,1,2,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,21.97,2
1,0,1,0,5.0,1,2,2,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,114.145,2
1,0,0,0,34.0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,20.58,0
0,0,0,0,10.0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,81.3,1
0,1,1,0,2.0,1,1,1,0,1,0,0,0,1,2,1,0,0,0,0,1,1,0,53.38,3
1,0,1,0,38.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,70.75,1
1,0,1,0,8.0,1,2,2,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,68.89,3
1,0,0,1,11.0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,24.84,0
1,0,1,0,24.0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,108.06,1
0,0,0,0,45.0,1,2,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,38.89,1
0,0,1,0,16.0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,31.75,5
1,0,1,0,33.0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,20.96,1
1,0,1,0,18.0,1,1,2,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,114.145,3
1,0,0,1,2.0,1,2,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,43.75,3
1,0,1,0,47.0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,26.450000000000003,2
1,1,0,0,46.0,1,2,2,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,45.9,3
1,0,0,1,66.0,1,1,1,0,0,0,0,1,0,2,1,0,1,0,0,0,0,1,44.48,2
1,0,0,0,23.0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34.22,1
1,0,1,1,7.0,1,2,2,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,26.16,3
1,0,1,0,12.0,1,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,27.52,1
1,0,1,0,45.0,1,1,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,48.99,2
1,1,0,0,51.0,1,1,2,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,29.79,1
1,1,1,1,29.0,1,2,2,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,30.0,3
0,0,0,0,59.0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,40.81,1
0,0,1,0,11.0,1,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,80.02,1
0,0,1,0,4.0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,39.22,3
1,0,0,0,4.0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,37.56,1
1,0,0,0,24.0,1,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,34.59,2
0,1,1,0,5.0,1,1,2,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,48.49,2
1,0,0,1,6.0,1,2,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,28.41,2
1,0,1,0,20.0,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,44.09,1
0,0,0,0,25.0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,42.11,2
1,0,0,0,35.0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,41.54,3
1,1,0,0,7.0,1,1,2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,42.74,3
1,0,1,0,63.0,1,2,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,50.88,2
1,0,0,0,29.0,1,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,34.86,1
0,0,1,1,35.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,108.44,1
0,0,0,0,48.0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,20.79,4
0,0,1,1,4.0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,34.41,1
1,0,0,0,23.0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,45.64,1
1,1,1,0,45.0,1,1,2,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,35.1,2
0,0,1,0,19.0,1,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,76.32,1
1,1,1,1,29.0,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,60.720000000000006,1
0,0,1,0,2.0,1,1,2,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,49.5,3
0,1,0,0,16.0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,18.21,2
0,1,0,1,43.0,1,2,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,77.16,3
1,0,1,0,41.0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,22.29,1
1,0,0,0,18.0,1,2,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,27.0,2
1,0,0,0,13.0,1,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,36.47,2
1,0,1,0,17.0,1,2,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,35.76,2
1,0,1,0,8.0,1,2,2,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,22.65,3
0,0,1,0,16.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,106.03,1
0,1,1,0,17.0,1,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,114.145,1
0,1,0,0,34.0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,98.08,2
1,0,0,0,20.0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,48.77,2
1,1,1,0,25.0,1,2,2,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,25.7,2
0,0,0,0,19.0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,28.74,2
0,0,0,0,7.0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,84.97,2
1,0,0,0,30.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,34.26,1
0,0,0,0,5.0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,44.96,3
1,0,0,0,7.0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,37.75,2
0,0,1,1,43.0,1,2,1,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,26.61,2
1,0,1,1,13.0,1,2,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,41.52,2
0,0,1,0,9.0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,30.130000000000003,3
1,0,1,1,10.0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,40.260000000000005,1
1,1,1,0,35.0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,35.23,2
1,1,0,0,4.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,56.61,0
0,1,0,1,25.0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,28.29,1
1,1,1,0,39.0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,46.5,2
0,0,0,1,8.0,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,83.04,2
0,1,0,0,10.0,1,2,2,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,20.99,2
0,0,0,1,16.0,1,1,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,105.88,3
0,0,0,0,13.0,1,1,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,73.74,3
1,1,0,0,29.0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,48.96,1
1,0,1,1,39.0,1,1,2,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,30.64,3
0,0,0,0,8.0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,18.66,1
0,0,0,0,10.0,1,2,1,1,0,0,1,1,1,2,1,0,0,0,1,0,0,0,33.31,5
0,0,0,0,29.0,1,1,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,49.51,2
0,0,0,1,35.0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,83.29,1
1,0,0,1,1.0,1,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,23.83,3
0,0,0,1,46.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,33.03,1
1,0,0,0,23.0,1,2,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,38.68,3
1,0,0,1,13.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,63.690000000000005,1
0,1,0,1,21.0,1,2,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,44.12,1
0,1,1,0,46.0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,90.16,2
0,0,0,0,33.0,1,2,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,40.330000000000005,1
0,0,1,0,15.0,1,1,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,92.92,5
0,0,0,1,14.0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,63.36,2
0,0,0,0,42.0,1,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,47.95,1
1,0,1,1,32.0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20.31,1
1,0,0,0,13.0,1,2,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,102.96,1
1,1,0,1,32.0,1,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,41.19,2
0,0,1,0,5.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,114.145,1
1,1,0,1,12.0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,34.6,1
0,0,0,0,22.0,1,1,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,34.42,3
1,0,1,1,36.0,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,80.97,3
0,0,1,0,11.0,1,1,2,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,46.12,4
1,0,0,1,23.0,1,2,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,49.92,2
1,1,1,0,42.0,1,2,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,18.18,1
0,0,1,0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,66.61,0
1,0,1,0,50.0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,41.6,1
1,0,0,0,2.0,1,2,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,43.64,3
0,0,0,0,36.0,1,2,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,47.49,3
0,0,0,0,7.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,114.145,1
1,0,1,0,15.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,64.72,1
1,1,0,0,46.0,1,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,22.35,2
0,0,1,0,18.0,1,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,49.64,2
1,1,0,0,4.0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,38.43,3
1,1,0,1,16.0,1,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,48.64,1
1,1,0,0,30.0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,90.31,1
0,0,1,1,17.0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,46.96,2
0,0,0,0,34.0,1,1,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,89.45,1
0,0,0,0,39.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39.84,1
1,0,0,1,36.0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24.96,1
1,0,0,0,27.0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,21.62,2
0,0,0,0,33.0,1,1,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,46.25,1
0,1,1,1,21.0,1,2,2,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,37.22,3
0,0,0,0,3.0,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,50.85,1
0,0,1,0,5.0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,87.84000000000002,1
0,0,1,0,45.0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23.29,0
1,1,0,0,20.0,1,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,78.51,3
0,0,0,0,45.0,1,1,2,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,32.1,3
1,1,0,0,11.0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,33.56,2
0,1,0,0,36.0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,69.82,1
1,0,1,1,38.0,1,2,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,41.510000000000005,3
0,0,1,0,4.0,1,2,2,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,81.32,3
1,0,0,1,22.0,1,2,2,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,34.46,3
0,1,0,0,9.0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,91.05,2
0,0,0,0,32.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,93.82,1
0,1,0,1,17.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,34.08,1
1,0,0,0,20.0,1,2,2,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,87.03999999999999,2
1,0,1,0,34.0,1,2,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,25.41,1
0,0,0,0,21.0,1,2,2,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,21.42,2
1,1,0,0,11.0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,45.24,1
1,0,0,0,12.0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29.55,1
0,1,0,0,6.0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,41.42,1
0,0,0,1,4.0,1,2,2,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,114.145,5
1,0,1,0,9.0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.84,1
0,0,0,1,38.0,1,1,2,0,0,0,1,1,0,2,1,0,0,0,0,1,0,0,41.22,3
1,0,1,1,15.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,44.330000000000005,1
1,1,0,1,6.0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,18.95,1
1,0,0,0,31.0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,19.66,1
1,0,1,0,3.0,1,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,27.26,3
0,0,1,1,1.0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,33.24,1
1,0,0,0,35.0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27.57,1
0,0,0,0,11.0,1,1,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,41.74,1
0,0,0,1,17.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,45.57,0
0,0,1,1,45.0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,38.58,1
0,0,0,1,14.0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26.34,3
1,0,0,1,18.0,1,2,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,82.18,2
1,1,0,1,27.0,1,1,2,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,22.59,3
0,0,0,0,30.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.13,1
0,0,1,0,4.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,47.09,2
1,1,0,0,15.0,0,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,57.92,2
1,0,1,0,37.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35.04,1
1,1,0,1,64.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,24.64,1
0,0,0,1,13.0,1,2,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,29.99,3
1,1,1,0,4.0,1,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,44.36,1
1,0,0,0,36.0,1,2,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,107.25,4
0,0,0,1,8.0,1,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,39.48,3
1,0,0,0,30.0,1,1,2,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,54.2,2
0,0,1,0,48.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26.53,0
0,0,1,0,8.0,1,1,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,40.35,2
